1,9000.0
2,9000.0
3,8665.0
4,8664.0
5,8664.0
6,8533.0
7,8533.0
8,8214.0
9,8214.0
10,8214.0
11,8214.0
12,8214.0
13,8075.0
14,8075.0
15,8075.0
16,8075.0
17,7937.0
18,6804.0
19,6804.0
20,6804.0
21,6804.0
22,6804.0
23,6804.0
24,6804.0
25,6804.0
26,6804.0
27,6804.0
28,6804.0
29,6804.0
30,6804.0
31,6804.0
32,6804.0
33,6804.0
34,6804.0
35,6804.0
36,6804.0
37,6804.0
38,6804.0
39,6804.0
40,6804.0
41,6804.0
42,6804.0
43,6804.0
44,6804.0
45,6654.0
46,6654.0
47,6654.0
48,6654.0
49,6654.0
50,6483.0
51,6483.0
52,6483.0
53,6483.0
54,6483.0
55,6483.0
56,6483.0
57,6483.0
58,6483.0
59,6483.0
60,6483.0
61,6483.0
62,6234.0
63,6234.0
64,6234.0
65,6234.0
66,6234.0
67,6234.0
68,6234.0
69,6234.0
70,6234.0
71,6234.0
72,6234.0
73,6234.0
74,6234.0
75,6234.0
76,6234.0
77,6234.0
78,6234.0
79,6234.0
80,6234.0
81,6234.0
82,6234.0
83,6234.0
84,6234.0
85,6234.0
86,6234.0
87,6234.0
88,6234.0
89,6234.0
90,6234.0
91,6234.0
92,6234.0
93,6234.0
94,6234.0
95,6234.0
96,6234.0
97,6234.0
98,6234.0
99,6234.0
100,6234.0
101,6234.0
102,6234.0
103,6234.0
104,6234.0
105,6234.0
106,6234.0
107,6234.0
108,6234.0
109,6234.0
110,6234.0
111,6234.0
112,6234.0
113,6234.0
114,6234.0
115,6234.0
116,6234.0
117,6234.0
118,6234.0
119,6234.0
120,6234.0
121,6234.0
122,6234.0
123,6101.0
124,6101.0
125,6101.0
126,6101.0
127,6101.0
128,6101.0
129,6101.0
130,6101.0
131,6101.0
132,6101.0
133,6101.0
134,6101.0
135,6101.0
136,6101.0
137,6101.0
138,6101.0
139,6101.0
140,6101.0
141,6101.0
142,6101.0
143,6101.0
144,6101.0
145,6101.0
146,6101.0
147,6101.0
148,6101.0
149,6101.0
150,6101.0
151,6101.0
152,6101.0
153,6101.0
154,6101.0
155,6101.0
156,6101.0
157,6101.0
158,6101.0
159,6101.0
160,6101.0
161,6101.0
162,6101.0
163,6101.0
164,6101.0
165,6101.0
166,6101.0
167,6101.0
168,6101.0
169,6101.0
170,6101.0
171,6101.0
172,6101.0
173,6101.0
174,6101.0
175,6101.0
176,5914.0
177,5914.0
178,5914.0
179,5914.0
180,5914.0
181,5914.0
182,5914.0
183,5914.0
184,5914.0
185,5914.0
186,5914.0
187,5914.0
188,5914.0
189,5914.0
190,5914.0
191,5914.0
192,5914.0
193,5914.0
194,5914.0
195,5914.0
196,5914.0
197,5914.0
198,5914.0
199,5914.0
200,5914.0
201,5914.0
202,5914.0
203,5914.0
204,5914.0
205,5914.0
206,5914.0
207,5914.0
208,5914.0
209,5914.0
210,5914.0
211,5914.0
212,5914.0
213,5914.0
214,5914.0
215,5914.0
216,5914.0
217,5914.0
218,5914.0
219,5914.0
220,5914.0
221,5914.0
222,5914.0
223,5914.0
224,5914.0
225,5914.0
226,5914.0
227,5866.0
228,5866.0
229,5866.0
230,5866.0
231,5866.0
232,5866.0
233,5866.0
234,5866.0
235,5866.0
236,5866.0
237,5866.0
238,5866.0
239,5866.0
240,5866.0
241,5866.0
242,5866.0
243,5866.0
244,5866.0
245,5866.0
246,5866.0
247,5866.0
248,5866.0
249,5866.0
250,5866.0
251,5866.0
252,5866.0
253,5866.0
254,5866.0
255,5866.0
256,5866.0
257,5866.0
258,5866.0
259,5866.0
260,5866.0
261,5866.0
262,5866.0
263,5866.0
264,5866.0
265,5866.0
266,5866.0
267,5866.0
268,5866.0
269,5866.0
270,5866.0
271,5866.0
272,5866.0
273,5866.0
274,5866.0
275,5866.0
276,5866.0
277,5866.0
278,5866.0
279,5866.0
280,5866.0
281,5866.0
282,5866.0
283,5866.0
284,5866.0
285,5866.0
286,5866.0
287,5866.0
288,5866.0
289,5866.0
290,5866.0
291,5790.0
292,5790.0
293,5790.0
294,5790.0
295,5790.0
296,5790.0
297,5790.0
298,5790.0
299,5790.0
300,5790.0
301,5790.0
302,5790.0
303,5790.0
304,5790.0
305,5790.0
306,5790.0
307,5790.0
308,5790.0
309,5790.0
310,5790.0
311,5790.0
312,5790.0
313,5790.0
314,5790.0
315,5790.0
316,5790.0
317,5790.0
318,5790.0
319,5790.0
320,5790.0
321,5790.0
322,5790.0
323,5790.0
324,5790.0
325,5790.0
326,5790.0
327,5790.0
328,5790.0
329,5790.0
330,5790.0
331,5790.0
332,5790.0
333,5790.0
334,5790.0
335,5790.0
336,5790.0
337,5790.0
338,5790.0
339,5790.0
340,5790.0
341,5790.0
342,5790.0
343,5790.0
344,5790.0
345,5790.0
346,5790.0
347,5790.0
348,5790.0
349,5790.0
350,5790.0
351,5790.0
352,5790.0
353,5790.0
354,5790.0
355,5790.0
356,5790.0
357,5790.0
358,5790.0
359,5790.0
360,5790.0
361,5790.0
362,5790.0
363,5790.0
364,5790.0
365,5790.0
366,5790.0
367,5790.0
368,5790.0
369,5790.0
370,5790.0
371,5790.0
372,5790.0
373,5790.0
374,5790.0
375,5790.0
376,5790.0
377,5769.0
378,5769.0
379,5769.0
380,5769.0
381,5769.0
382,5769.0
383,5769.0
384,5769.0
385,5769.0
386,5769.0
387,5769.0
388,5769.0
389,5769.0
390,5769.0
391,5769.0
392,5769.0
393,5769.0
394,5769.0
395,5769.0
396,5769.0
397,5769.0
398,5769.0
399,5769.0
400,5769.0
401,5769.0
402,5769.0
403,5769.0
404,5769.0
405,5769.0
406,5769.0
407,5769.0
408,5769.0
409,5769.0
410,5769.0
411,5769.0
412,5769.0
413,5769.0
414,5769.0
415,5769.0
416,5769.0
417,5769.0
418,5769.0
419,5769.0
420,5769.0
421,5769.0
422,5769.0
423,5769.0
424,5769.0
425,5769.0
426,5769.0
427,5769.0
428,5769.0
429,5769.0
430,5769.0
431,5769.0
432,5769.0
433,5769.0
434,5769.0
435,5769.0
436,5769.0
437,5769.0
438,5769.0
439,5769.0
440,5769.0
441,5769.0
442,5769.0
443,5769.0
444,5769.0
445,5769.0
446,5769.0
447,5769.0
448,5769.0
449,5769.0
450,5769.0
451,5769.0
452,5769.0
453,5769.0
454,5769.0
455,5769.0
456,5769.0
457,5769.0
458,5769.0
459,5769.0
460,5769.0
461,5769.0
462,5769.0
463,5769.0
464,5769.0
465,5769.0
466,5769.0
467,5769.0
468,5769.0
469,5769.0
470,5769.0
471,5769.0
472,5769.0
473,5769.0
474,5769.0
475,5769.0
476,5769.0
477,5769.0
478,5769.0
479,5769.0
480,5769.0
481,5769.0
482,5769.0
483,5769.0
484,5769.0
485,5769.0
486,5769.0
487,5769.0
488,5769.0
489,5769.0
490,5769.0
491,5769.0
492,5769.0
493,5769.0
494,5769.0
495,5769.0
496,5769.0
497,5769.0
498,5769.0
499,5769.0
500,5769.0
501,5769.0
502,5769.0
503,5769.0
504,5769.0
505,5769.0
506,5769.0
507,5769.0
508,5769.0
509,5769.0
510,5769.0
511,5769.0
512,5769.0
513,5769.0
514,5769.0
515,5769.0
516,5769.0
517,5769.0
518,5769.0
519,5769.0
520,5769.0
521,5769.0
522,5769.0
523,5769.0
524,5769.0
525,5769.0
526,5769.0
527,5769.0
528,5769.0
529,5769.0
530,5769.0
531,5769.0
532,5769.0
533,5769.0
534,5769.0
535,5769.0
536,5769.0
537,5769.0
538,5769.0
539,5769.0
540,5769.0
541,5769.0
542,5769.0
543,5769.0
544,5769.0
545,5769.0
546,5769.0
547,5769.0
548,5769.0
549,5769.0
550,5769.0
551,5769.0
552,5769.0
553,5769.0
554,5769.0
555,5769.0
556,5769.0
557,5769.0
558,5769.0
559,5769.0
560,5769.0
561,5769.0
562,5769.0
563,5769.0
564,5769.0
565,5769.0
566,5769.0
567,5769.0
568,5769.0
569,5769.0
570,5769.0
571,5769.0
572,5769.0
573,5769.0
574,5769.0
575,5769.0
576,5769.0
577,5769.0
578,5769.0
579,5769.0
580,5769.0
581,5769.0
582,5769.0
583,5769.0
584,5769.0
585,5769.0
586,5769.0
587,5769.0
588,5769.0
589,5769.0
590,5769.0
591,5769.0
592,5769.0
593,5769.0
594,5769.0
595,5769.0
596,5769.0
597,5769.0
598,5769.0
599,5769.0
600,5769.0
601,5769.0
602,5769.0
603,5740.0
604,5740.0
605,5740.0
606,5740.0
607,5740.0
608,5740.0
609,5740.0
610,5740.0
611,5740.0
612,5664.0
613,5664.0
614,5664.0
615,5664.0
616,5664.0
617,5664.0
618,5664.0
619,5664.0
620,5664.0
621,5664.0
622,5664.0
623,5664.0
624,5664.0
625,5664.0
626,5664.0
627,5664.0
628,5664.0
629,5664.0
630,5664.0
631,5664.0
632,5664.0
633,5664.0
634,5664.0
635,5664.0
636,5664.0
637,5664.0
638,5664.0
639,5664.0
640,5664.0
641,5664.0
642,5664.0
643,5664.0
644,5664.0
645,5664.0
646,5664.0
647,5664.0
648,5664.0
649,5664.0
650,5664.0
651,5664.0
652,5664.0
653,5664.0
654,5664.0
655,5664.0
656,5581.0
657,5581.0
658,5581.0
659,5581.0
660,5581.0
661,5581.0
662,5581.0
663,5581.0
664,5581.0
665,5581.0
666,5581.0
667,5581.0
668,5581.0
669,5581.0
670,5581.0
671,5581.0
672,5581.0
673,5581.0
674,5581.0
675,5581.0
676,5581.0
677,5581.0
678,5581.0
679,5581.0
680,5581.0
681,5581.0
682,5398.0
683,5398.0
684,5398.0
685,5398.0
686,5398.0
687,5398.0
688,5398.0
689,5398.0
690,5398.0
691,5398.0
692,5398.0
693,5398.0
694,5398.0
695,5398.0
696,5398.0
697,5398.0
698,5398.0
699,5398.0
700,5398.0
701,5398.0
702,5398.0
703,5398.0
704,5398.0
705,5398.0
706,5398.0
707,5398.0
708,5398.0
709,5398.0
710,5398.0
711,5398.0
712,5398.0
713,5398.0
714,5398.0
715,5398.0
716,5398.0
717,5398.0
718,5398.0
719,5398.0
720,5398.0
721,5398.0
722,5398.0
723,5398.0
724,5398.0
725,5398.0
726,5398.0
727,5398.0
728,5398.0
729,5398.0
730,5398.0
731,5398.0
732,5398.0
733,5398.0
734,5398.0
735,5398.0
736,5398.0
737,5398.0
738,5398.0
739,5398.0
740,5398.0
741,5398.0
742,5398.0
743,5398.0
744,5398.0
745,5398.0
746,5398.0
747,5398.0
748,5398.0
749,5398.0
750,5398.0
751,5398.0
752,5398.0
753,5398.0
754,5398.0
755,5398.0
756,5398.0
757,5398.0
758,5398.0
759,5398.0
760,5398.0
761,5398.0
762,5398.0
763,5398.0
764,5398.0
765,5398.0
766,5398.0
767,5398.0
768,5398.0
769,5398.0
770,5398.0
771,5398.0
772,5398.0
773,5263.0
774,5263.0
775,5263.0
776,5263.0
777,5263.0
778,5263.0
779,5263.0
780,5263.0
781,5263.0
782,5263.0
783,5263.0
784,5263.0
785,5263.0
786,5263.0
787,5263.0
788,5263.0
789,5263.0
790,5263.0
791,5263.0
792,5263.0
793,5263.0
794,5263.0
795,5263.0
796,5263.0
797,5263.0
798,5263.0
799,5263.0
800,5263.0
801,5263.0
802,5263.0
803,5263.0
804,5263.0
805,5263.0
806,5263.0
807,5263.0
808,5263.0
809,5263.0
810,5263.0
811,5263.0
812,5263.0
813,5263.0
814,5263.0
815,5263.0
816,5263.0
817,5263.0
818,5263.0
819,5263.0
820,5263.0
821,5263.0
822,5263.0
823,5263.0
824,5263.0
825,5263.0
826,5263.0
827,5263.0
828,5263.0
829,5263.0
830,5263.0
831,5263.0
832,5263.0
833,5263.0
834,5263.0
835,5263.0
836,5263.0
837,5263.0
838,5263.0
839,5263.0
840,5263.0
841,5263.0
842,5263.0
843,5263.0
844,5263.0
845,5263.0
846,5263.0
847,5263.0
848,5263.0
849,5263.0
850,5263.0
851,5263.0
852,5263.0
853,5263.0
854,5263.0
855,5263.0
856,5263.0
857,5263.0
858,5263.0
859,5263.0
860,5263.0
861,5263.0
862,5263.0
863,5263.0
864,5263.0
865,5263.0
866,5263.0
867,5263.0
868,5263.0
869,5263.0
870,5263.0
871,5263.0
872,5263.0
873,5263.0
874,5263.0
875,5263.0
876,5263.0
877,5263.0
878,5263.0
879,5263.0
880,5263.0
881,5263.0
882,5263.0
883,5263.0
884,5263.0
885,5263.0
886,5263.0
887,5263.0
888,5263.0
889,5263.0
890,5263.0
891,5263.0
892,5263.0
893,5263.0
894,5263.0
895,5263.0
896,5263.0
897,5263.0
898,5263.0
899,5263.0
900,5263.0
901,5263.0
902,5263.0
903,5263.0
904,5263.0
905,5263.0
906,5263.0
907,5263.0
908,5263.0
909,5263.0
910,5263.0
911,5263.0
912,5263.0
913,5263.0
914,5263.0
915,5263.0
916,5263.0
917,5263.0
918,5263.0
919,5263.0
920,5263.0
921,5263.0
922,5263.0
923,5263.0
924,5263.0
925,5263.0
926,5263.0
927,5263.0
928,5263.0
929,5263.0
930,5263.0
931,5263.0
932,5263.0
933,5263.0
934,5263.0
935,5263.0
936,5263.0
937,5263.0
938,5263.0
939,5263.0
940,5263.0
941,5263.0
942,5263.0
943,5263.0
944,5263.0
945,5263.0
946,5263.0
947,5263.0
948,5263.0
949,5263.0
950,5263.0
951,5263.0
952,5263.0
953,5263.0
954,5263.0
955,5263.0
956,5263.0
957,5263.0
958,5263.0
959,5263.0
960,5263.0
961,5263.0
962,5263.0
963,5263.0
964,5263.0
965,5263.0
966,5263.0
967,5263.0
968,5263.0
969,5263.0
970,5263.0
971,5263.0
972,5263.0
973,5263.0
974,5263.0
975,5263.0
976,5263.0
977,5263.0
978,5263.0
979,5263.0
980,5263.0
981,5263.0
982,5263.0
983,5263.0
984,5263.0
985,5263.0
986,5263.0
987,5263.0
988,5263.0
989,5263.0
990,5263.0
991,5263.0
992,5263.0
993,5263.0
994,5263.0
995,5263.0
996,5263.0
997,5263.0
998,5263.0
999,5263.0
